id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
HPGD.4995.16.1,-0.05138628651265377,8.376476680129514,-0.3596426455883285,0.7209778424937363,0.8969591891005328,-6.330525982608144,15-hydroxyprostaglandin dehydrogenase [NAD(+)],HPG-,HPGD,Protein
INSR.3448.13.2,-0.03967209217536318,10.529273762690382,-0.3559398630972373,0.7237279973487707,0.8995295997293322,-6.3318420564829685,Insulin receptor,IR,INSR,Protein
PEX5.5915.58.3,-0.043385234803350346,5.755863866657955,-0.35145816705797706,0.7270616246289716,0.902809133737954,-6.3334168748367965,Peroxisomal targeting signal 1 receptor,PEX5,PEX5,Protein
RPS6KA3.3469.74.1,-0.03556970443812449,7.338100416674047,-0.34933934635423974,0.7286395430211694,0.902809133737954,-6.334154501282807,Ribosomal protein S6 kinase alpha-3,RPS6KA3,RPS6KA3,Protein
FTH1.FTL.5934.1.3,0.12191977996107889,11.551802634417033,0.34930562433499246,0.7286646659940198,0.902809133737954,-6.334166205115087,Ferritin,Ferritin,FTH1 FTL,Protein
ITGA2B.ITGB3.8488.33.3,0.15325641526389538,8.642600708910223,0.3487042045745414,0.7291127756879903,0.902809133737954,-6.334374750047111,Integrin alpha-IIb: beta-3 complex,gpIIbIIIa,ITGA2B ITGB3,Protein
NMT1.5196.7.3,0.03330098623443416,7.253500368799957,0.34393324097423444,0.732670945930959,0.9057358276787991,-6.336016446568946,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,NMT1,Protein
IL10RA.10344.334.3,0.019881380381625773,8.59051429276256,0.3429172724831195,0.7334294256201845,0.9057358276787991,-6.336363139667999,Interleukin-10 receptor subunit alpha,IL-10 Ra,IL10RA,Protein
MAPK3.2855.49.2,0.035203544827823806,9.838412083913731,0.34276556866874114,0.7335427045459475,0.9057358276787991,-6.336414820191616,Mitogen-activated protein kinase 3,ERK-1,MAPK3,Protein
IL17RB.5084.154.3,-0.06832146859762375,8.36337195987878,-0.34107251747484446,0.734807332536977,0.9059038088136582,-6.3369900447376795,Interleukin-17 receptor B,IL-17B R,IL17RB,Protein
CCL8.2785.15.2,-0.05140684726955825,5.360654140661892,-0.34073898876563014,0.7350565505735158,0.9059038088136582,-6.337103029316536,C-C motif chemokine 8,MCP-2,CCL8,Protein
PAPPA.4148.49.2,0.0494490496442459,11.009545478384823,0.33838663195783925,0.7368150899615521,0.9071555608627707,-6.337896781496163,Pappalysin-1,PAPP-A,PAPPA,Protein
CCL5.5480.49.3,0.11882623219789777,10.515585792479287,0.3366061213872573,0.7381470890059363,0.9071555608627707,-6.33849394137467,C-C motif chemokine 5,RANTES,CCL5,Protein
CKAP2.5345.51.3,0.05154878229292501,12.83640889831671,0.3357393693640407,0.73879580126223,0.9071555608627707,-6.3387835050572665,Cytoskeleton-associated protein 2,CKAP2,CKAP2,Protein
PDE3A.5254.69.3,-0.02849315631707145,7.1637720375195455,-0.33569149325601344,0.7388316393034429,0.9071555608627707,-6.338799477827241,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",PDE3A,PDE3A,Protein
CHL1.3601.54.3,0.02532449029372478,11.185919777085864,0.3323852209673382,0.7413079953596675,0.9093276460692571,-6.339897060716794,Neural cell adhesion molecule L1-like protein,CHL1,CHL1,Protein
GPT.3709.4.2,-0.015274220294338099,9.10222052778275,-0.3310778536470225,0.7422879659125018,0.9093276460692571,-6.340328086858948,Alanine aminotransferase 1,ALT,GPT,Protein
SOD1.2794.60.2,-0.03256720272364285,8.061377729954929,-0.3304455247820921,0.7427620998045562,0.9093276460692571,-6.34053595334643,Superoxide dismutase [Cu-Zn],SOD,SOD1,Protein
LGALS2.3033.57.1,0.043359656012430706,7.754655322996521,0.32937355689667375,0.7435661157877527,0.9093276460692571,-6.340887440199958,Galectin-2,Galectin-2,LGALS2,Protein
POR.2731.29.2,-0.054789064512810855,9.27034161037583,-0.328578773709547,0.7441624202426875,0.9093276460692571,-6.341147307887356,NADPH--cytochrome P450 reductase,NADPH-P450 Oxidoreductase,POR,Protein
CPE.5343.74.3,-0.03984456223947236,8.136961710359985,-0.32710357205095636,0.7452696459878322,0.9093276460692571,-6.341627994722067,Carboxypeptidase E,CBPE,CPE,Protein
DAPK2.4355.13.1,-0.028188733286009585,8.331167171968463,-0.3268750440789039,0.7454412186027827,0.9093276460692571,-6.341702266937306,Death-associated protein kinase 2,DAPK2,DAPK2,Protein
PDGFRB.3459.49.2,0.07384326780774503,10.349657662401455,0.32565851686284525,0.7463547745554413,0.9095982655610799,-6.342096772666348,Platelet-derived growth factor receptor beta,PDGF Rb,PDGFRB,Protein
CXCL9.9188.119.3,0.05620342728991824,7.136758043350005,0.32332221967457747,0.7481102626187395,0.9108788743784837,-6.342850303766405,C-X-C motif chemokine 9,MIG,CXCL9,Protein
AK1.5012.67.1,-0.059103520049075126,11.8168023362663,-0.32152289039377474,0.749463198898326,0.9108788743784837,-6.343426966667923,Adenylate kinase isoenzyme 1,"Myokinase, human",AK1,Protein
CFP.2960.66.2,-0.01834756211965697,16.874773153867192,-0.3190613516436693,0.7513153533749916,0.9108788743784837,-6.344210673947316,Properdin,Properdin,CFP,Protein
SFN.4829.43.6,0.04571065658824188,7.43668396471595,0.3186607137528295,0.751616949424218,0.9108788743784837,-6.344337662466232,14-3-3 protein sigma,STRATIFIN,SFN,Protein
PRSS3.3479.71.2,-0.05121497097117112,6.663938527021072,-0.31860418645295935,0.7516595057585276,0.9108788743784837,-6.3443555669098695,Trypsin-3,TRY3,PRSS3,Protein
IL18RAP.2993.1.2,-0.06169635945231817,5.62211803997668,-0.3178686882807358,0.7522132937509433,0.9108788743784837,-6.344588240371187,Interleukin-18 receptor accessory protein,IL-18 Rb,IL18RAP,Protein
ADIPOQ.3554.24.1,-0.05354412713863202,9.405607824092144,-0.31781418036337267,0.7522543403612421,0.9108788743784837,-6.34460546255439,Adiponectin,Adiponectin,ADIPOQ,Protein
JUN.10356.21.3,-0.021215379409583644,7.930427898958564,-0.31473223039441234,0.7545763490841254,0.9125689291582288,-6.345574447347012,Transcription factor AP-1,c-Jun,JUN,Protein
CAST.3026.5.2,0.03964162202369111,9.694389674959664,0.314119831294999,0.7550380189537285,0.9125689291582288,-6.3457658706506415,Calpastatin,Calpastatin,CAST,Protein
ANGPT4.2500.2.3,0.0354217296834744,5.437259466583898,0.31150844162377295,0.7570076866929865,0.9132760270622936,-6.3465779732251795,Angiopoietin-4,Angiopoietin-4,ANGPT4,Protein
SNRPF.5494.52.3,0.02205341619727308,8.43543976016408,0.31150263522555954,0.7570120680592396,0.9132760270622936,-6.346579771410288,Small nuclear ribonucleoprotein F,RUXF,SNRPF,Protein
FAM107A.2760.2.2,-0.014016515964889908,5.896542087139756,-0.30792331520770183,0.7597144718078608,0.9133973979323466,-6.347681904159972,Protein FAM107A,DRR1,FAM107A,Protein
EPOR.2715.25.2,0.013073237024048688,5.783579569824475,0.3072319085142227,0.7602368392272766,0.9133973979323466,-6.347893339101662,Erythropoietin receptor,EPO-R,EPOR,Protein
ADAM12.4420.7.2,0.039354469829073035,7.246934490496259,0.3068343678369169,0.7605372381447625,0.9133973979323466,-6.348014694459138,Disintegrin and metalloproteinase domain-containing protein 12,ADAM12,ADAM12,Protein
LY9.3324.51.1,-0.024558299520531006,10.626123215748892,-0.30671090123355527,0.760630542472303,0.9133973979323466,-6.3480523526973975,T-lymphocyte surface antigen Ly-9,LY9,LY9,Protein
EFNA3.14153.8.3,-0.029458675558946396,8.908012769660687,-0.3054431683158269,0.761588783270325,0.9133973979323466,-6.3484381481136145,Ephrin-A3,Ephrin-A3,EFNA3,Protein
XRCC6.2835.1.4,0.04731502100126009,5.5592514376731845,0.30336703399304216,0.763158888897617,0.9133973979323466,-6.3490665205204895,X-ray repair cross-complementing protein 6,Ku70,XRCC6,Protein
EIF4EBP2.4184.43.3,-0.054662162251266036,5.670557946970115,-0.3001797129508189,0.765571310879398,0.9133973979323466,-6.350022908108449,Eukaryotic translation initiation factor 4E-binding protein 2,4EBP2,EIF4EBP2,Protein
SCGB2A1.5001.6.2,-0.013817810971886278,11.661496156999522,-0.29984671987538086,0.7658234835324949,0.9133973979323466,-6.350122245884354,Mammaglobin-B,Mammaglobin 2,SCGB2A1,Protein
IGFBP4.2950.57.2,0.026320732637008334,11.725392524561832,0.29863771807990713,0.7667392659043007,0.9133973979323466,-6.350481990014484,Insulin-like growth factor-binding protein 4,IGFBP-4,IGFBP4,Protein
SLAMF6.5128.53.3,0.017365002165403494,6.665258470760636,0.29860604218076225,0.7667632639925808,0.9133973979323466,-6.350491395875364,SLAM family member 6,SLAF6,SLAMF6,Protein
NTF4.4146.58.2,0.03023361830875936,5.395129214371079,0.2983003640601186,0.7669948617805624,0.9133973979323466,-6.350582113083582,Neurotrophin-4,Neurotrophin-5,NTF4,Protein
TNC.4155.3.2,-0.041402112020636164,12.109449066164032,-0.2982800056809266,0.7670102871242841,0.9133973979323466,-6.350588151628579,Tenascin,Tenascin,TNC,Protein
BCL2.3412.7.1,0.035363477500676706,7.851311259801841,0.29818706464453754,0.7670807088501082,0.9133973979323466,-6.350615713868097,Apoptosis regulator Bcl-2,Bcl-2,BCL2,Protein
SELP.4154.57.2,0.03446979736810199,10.609969945518293,0.29793480581986254,0.7672718562387537,0.9133973979323466,-6.35069047968292,P-selectin,P-Selectin,SELP,Protein
MAPK12.5005.4.1,-0.034019761775089835,6.774139950198762,-0.29734530140021004,0.7677186064063624,0.9133973979323466,-6.350864954531607,Mitogen-activated protein kinase 12,MK12,MAPK12,Protein
PTPN2.3401.8.2,-0.016924745048461563,6.075745251436121,-0.2961149515660431,0.7686512727936881,0.9133973979323466,-6.35122799126732,Tyrosine-protein phosphatase non-receptor type 2,TCPTP,PTPN2,Protein
CCL25.2705.5.2,-0.07994235976281339,7.971818221845003,-0.2957594158325427,0.7689208513392454,0.9133973979323466,-6.351332619349708,C-C motif chemokine 25,TECK,CCL25,Protein
LRPAP1.3640.14.3,0.03177086208380372,7.3064360133414405,0.2935498801115274,0.7705968404203134,0.9145621346143611,-6.351980042295002,alpha-2-macroglobulin receptor-associated protein,RAP,LRPAP1,Protein
PEBP1.4276.10.2,0.03973489977610622,9.576666602431095,0.29098281430929984,0.7725454209109417,0.9147320325119043,-6.352726155867404,Phosphatidylethanolamine-binding protein 1,prostatic binding protein,PEBP1,Protein
NAPA.4292.5.3,0.05113290181914998,8.936791702711384,0.2906963417538112,0.7727629659577748,0.9147320325119043,-6.352809013933877,Alpha-soluble NSF attachment protein,SNAA,NAPA,Protein
CNTFR.2711.6.2,-0.023990534313043724,11.147779951842223,-0.2906122408239557,0.7728268350727953,0.9147320325119043,-6.352833323487538,Ciliary neurotrophic factor receptor subunit alpha,CNTFR alpha,CNTFR,Protein
GDF5.2752.62.2,-0.024487579940925357,8.253657576070875,-0.2884185489391439,0.7744933620890504,0.915779973023677,-6.353464940719793,Growth/differentiation factor 5,BMP-14,GDF5,Protein
DYRK3.4359.87.1,-0.05393021345081851,9.055505027797738,-0.28740018656080746,0.7752673693762753,0.915779973023677,-6.353756532313861,Dual specificity tyrosine-phosphorylation-regulated kinase 3,DYRK3,DYRK3,Protein
MAPK8.3825.18.2,-0.03959480799936004,6.3223370854138965,-0.2847034366745941,0.7773181537618223,0.915779973023677,-6.354523741690835,Mitogen-activated protein kinase 8,MK08,MAPK8,Protein
SERPIND1.3316.58.1,-0.02169693106027661,9.776235113814971,-0.28393245564759645,0.7779047546699901,0.915779973023677,-6.3547417571833416,Heparin cofactor 2,Heparin cofactor II,SERPIND1,Protein
IL37.2723.9.2,0.022954086954845992,8.02435330681839,0.28380633313089193,0.7780007274933269,0.915779973023677,-6.354777365659446,Interleukin-37,IL-1F7,IL37,Protein
ACY1.3343.1.4,-0.057761387854871435,9.752168670379858,-0.2830955607111835,0.7785416548131416,0.915779973023677,-6.354977745150782,Aminoacylase-1,Aminoacylase-1,ACY1,Protein
MAPK13.5006.71.1,0.030433192839230974,6.494687689025201,0.2830358795464258,0.7785870797265938,0.915779973023677,-6.354994547567581,Mitogen-activated protein kinase 13,MK13,MAPK13,Protein
PIK3CG.3391.10.2,-0.021013840038173748,8.178061766452755,-0.28202261967109754,0.7793584182525318,0.9158680250241996,-6.355279278578472,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",PK3CG,PIK3CG,Protein
CRTAM.5068.54.3,-0.038654083020439156,6.70583015323364,-0.27920306814157275,0.7815059705418639,0.9174388243273012,-6.356066233589508,Cytotoxic and regulatory T-cell molecule,CRTAM,CRTAM,Protein
UBE2N.3905.62.1,0.05010446628741292,8.45514266750225,0.27755306046271466,0.7827635260843374,0.9174388243273012,-6.356523108188059,Ubiquitin-conjugating enzyme E2 N,UBE2N,UBE2N,Protein
CHKB.13117.232.3,-0.024010642684298217,8.550159808961261,-0.27752081597238887,0.782788107144663,0.9174388243273012,-6.356532009570927,Choline/ethanolamine kinase,CHKB,CHKB,Protein
DCN.2666.53.2,-0.04276005342588699,9.93385622522774,-0.27544542163740776,0.7843707222448741,0.9184750665645677,-6.357102773881267,Decorin,Bone proteoglycan II,DCN,Protein
TNFAIP6.5036.50.1,0.03393611267230608,8.379578056215951,0.27310802762888114,0.786154235964101,0.919464736457009,-6.357740481736001,Tumor necrosis factor-inducible gene 6 protein,TSG-6,TNFAIP6,Protein
GNLY.3195.50.2,-0.04968979685217527,8.608471226826138,-0.27250531221464647,0.7866143182616997,0.919464736457009,-6.357904041698302,Granulysin,Granulysin,GNLY,Protein
PRKAA1.PRKAB1.PRKAG1.5183.53.3,-0.04010381596719481,6.374742925620525,-0.26900889365105585,0.7892848261434974,0.9211414515110921,-6.358845769041003,AMP Kinase (alpha1beta1gamma1),AMPK a1b1g1,PRKAA1 PRKAB1  PRKAG1,Protein
CSF2.4697.59.2,-0.05348346532654645,5.872141591559914,-0.2682116926338449,0.7898940763123655,0.9211414515110921,-6.359058791370665,Granulocyte-macrophage colony-stimulating factor,GM-CSF,CSF2,Protein
NAMPT.5011.11.1,0.02357204431171536,6.55022484166808,0.2678765639765356,0.7901502336916439,0.9211414515110921,-6.3591481539783175,Nicotinamide phosphoribosyltransferase,PBEF,NAMPT,Protein
CDK8.CCNC.3359.11.2,-0.018446655826312598,8.031681945571597,-0.2661381192504515,0.7914794000785165,0.921479772689071,-6.359609926551197,Cyclin-dependent kinase 8:Cyclin-C complex,CDK8/cyclin C,CDK8 CCNC,Protein
BDNF.2421.7.3,-0.030604318603561182,7.7715378911840665,-0.26566409655367984,0.7918419339457416,0.921479772689071,-6.35973531854311,Brain-derived neurotrophic factor,BDNF,BDNF,Protein
PDGFB.4149.8.2,0.12336521076767604,11.16048546710674,0.26439635837934206,0.7928117328511524,0.9215877108340272,-6.360069575582854,Platelet-derived growth factor subunit B,PDGF-BB,PDGFB,Protein
LRRTM1.4452.9.2,0.03123090380033058,4.540231721162514,0.26347613193276714,0.7935158993776419,0.9215877108340272,-6.360311208267184,Leucine-rich repeat transmembrane neuronal protein 1,LRRT1,LRRTM1,Protein
TNFRSF9.2598.9.3,-0.029747629660630954,6.537863258812024,-0.26279506864993885,0.7940371683459717,0.9215877108340272,-6.360489500999271,Tumor necrosis factor receptor superfamily member 9,4-1BB,TNFRSF9,Protein
PDE5A.5256.86.3,-0.03935942794532448,9.569772668075899,-0.26142296508191143,0.795087632024879,0.9219931535385502,-6.360847301817165,"cGMP-specific 3',5'-cyclic phosphodiesterase",PDE5A,PDE5A,Protein
MAPKAPK3.3822.54.2,0.04305889830739943,6.741640238195296,0.25978134116609647,0.7963449431483776,0.9226375332512039,-6.361272932355956,MAP kinase-activated protein kinase 3,MAPKAPK3,MAPKAPK3,Protein
CDKN1B.3719.2.2,-0.06126016567320321,7.8053809108296,-0.25832793755469036,0.7974585552963276,0.9231144368086891,-6.361647532156953,Cyclin-dependent kinase inhibitor 1B,p27Kip1,CDKN1B,Protein
ADM.14115.34.3,0.014909106472950155,8.989534735656383,0.257036961409974,0.79844807273612,0.9234469794617394,-6.361978511408078,Adrenomedullin,Adrenomedullin,ADM,Protein
F7.3184.25.2,-0.027772382199006622,7.138125297144139,-0.253323154844687,0.8012965279140432,0.9259270072117458,-6.362921437747539,Coagulation factor VII,Coagulation Factor VII,F7,Protein
CKM.2670.67.4,0.04753707017863592,7.643628289166777,0.2522275226430345,0.8021373932679806,0.92608487458068,-6.363197003142136,Creatine kinase M-type,CK-MM,CKM,Protein
LTBR.2636.10.2,-0.02808421460787897,10.142148890151281,-0.24988538047141162,0.8039357143534975,0.926453005255705,-6.3637820886178575,Tumor necrosis factor receptor superfamily member 3,Lymphotoxin b R,LTBR,Protein
PRKCB.5475.10.3,-0.04670197783422609,6.516420993334215,-0.2492310103021013,0.8044383394706371,0.926453005255705,-6.3639445829616195,Protein kinase C beta type (splice variant beta-II),PKC-B-II,PRKCB,Protein
FYN.3813.3.2,-0.023629999538971592,7.398499303754374,-0.2490598346517759,0.8045698342220646,0.926453005255705,-6.363987019512343,Tyrosine-protein kinase Fyn,FYN,FYN,Protein
PTK2.4986.59.1,0.024746794519866437,5.4063311827352525,0.24583527325024243,0.8070479649636166,0.9284935029983866,-6.3647809970485945,Focal adhesion kinase 1,FAK1,PTK2,Protein
FGF12.4392.54.2,-0.01500198457119126,5.353886977370486,-0.24491119986930712,0.8077585029453395,0.9284986288226584,-6.36500662832027,Fibroblast growth factor 12,FGF-12,FGF12,Protein
ARID3A.3875.62.1,0.027733669502563802,6.267267483633789,0.24102540370523276,0.8107481610589246,0.9305732879017278,-6.365946152838608,AT-rich interactive domain-containing protein 3A,ARI3A,ARID3A,Protein
LYN.3381.24.2,0.030215307040013233,9.01828276321533,0.24005015512640057,0.8114989505348018,0.9305732879017278,-6.3661796007751486,"Tyrosine-protein kinase Lyn, isoform B",LYNB,LYN,Protein
HDAC8.2859.69.2,-0.035427232978935866,8.493266088230595,-0.23811014506700473,0.8129929901391748,0.9305732879017278,-6.366641180346968,Histone deacetylase 8,HDAC8,HDAC8,Protein
CGA.CGB.4914.10.1,-0.08385949393699352,7.83951784948859,-0.23805086816040552,0.8130386515897684,0.9305732879017278,-6.366655225086567,Human Chorionic Gonadotropin,HCG,CGA CGB,Protein
TNNI3.5441.67.3,-0.02247221514569146,6.494874779936438,-0.2378303216013277,0.8132085460648151,0.9305732879017278,-6.366707449537389,"Troponin I, cardiac muscle",Troponin I,TNNI3,Rat Protein
IL17RA.2992.59.2,-0.0425954445854533,6.691942917437219,-0.23705050371386424,0.8138093392296478,0.9305732879017278,-6.366891719900108,Interleukin-17 receptor A,IL-17 sR,IL17RA,Protein
P4HB.4278.14.3,-0.03447261740093816,5.610094048263035,-0.23504865128096514,0.815352140941602,0.9309813749538687,-6.367361993027805,Protein disulfide-isomerase,Protein disulfide-isomerase,P4HB,Protein
PF4.2697.7.2,0.09895943630323806,11.897325740617411,0.23402697308185125,0.8161398218162368,0.9309813749538687,-6.367600471776875,Platelet factor 4,PF-4,PF4,Protein
EGF.5509.7.3,-0.02151054883665234,7.692239604881152,-0.23383203678037437,0.8162901333245709,0.9309813749538687,-6.367645855857495,Epidermal growth factor,EGF,EGF,Protein
ZAP70.4476.22.2,-0.02576736469637713,10.802896976620346,-0.23242522393965515,0.817375106283278,0.9314109746642206,-6.367972264653095,Tyrosine-protein kinase ZAP-70,ZAP70,ZAP70,Protein
COL23A1.4543.65.2,-0.014808841978276943,5.7252281967160314,-0.2297002739766212,0.8194776939308321,0.932565995892664,-6.368598920205097,Collagen alpha-1(XXIII) chain,CONA1,COL23A1,Protein
NTF3.4145.58.2,0.029187252772001262,5.977386996738914,0.2292735674736942,0.8198070655908134,0.932565995892664,-6.368696382269671,Neurotrophin-3,Neurotrophin-3,NTF3,Protein
C3.2683.1.2,0.03039482136695499,11.11521879211052,0.22704493087199132,0.8215278685986498,0.9325998686888016,-6.369202477679604,"Complement C3b, inactivated",iC3b,C3,Protein
CD274.5060.62.3,-0.042826251387710325,8.027301153911313,-0.22649520465725098,0.8219524674937009,0.9325998686888016,-6.369326555508418,Programmed cell death 1 ligand 1,B7-H1,CD274,Protein
CAMK1D.3418.12.2,0.014988866505698856,8.198987856227049,0.22341433673229397,0.8243330736450815,0.9325998686888016,-6.370016381047708,Calcium/calmodulin-dependent protein kinase type 1D,CAMK1D,CAMK1D,Protein
GAPDH.3848.14.2,-0.0396079680455089,12.915336435397847,-0.2232987411564655,0.8244224278656167,0.9325998686888016,-6.3700420801973205,Glyceraldehyde-3-phosphate dehydrogenase,"GAPDH, liver",GAPDH,Protein
TNFSF14.5355.69.3,-0.02957136482833376,6.940859497995135,-0.22323485080335895,0.824471815480557,0.9325998686888016,-6.370056278575409,Tumor necrosis factor ligand superfamily member 14,LIGHT,TNFSF14,Protein
HIST1H1C.2987.37.3,-0.038267960216939796,6.320620862459323,-0.22255090663879892,0.825000553424583,0.9325998686888016,-6.370208017841651,Histone H1.2,Histone H1.2,HIST1H1C,Protein
GPC2.3315.15.1,-0.02120879713695393,5.588848399090395,-0.2221898154189215,0.8252797361006357,0.9325998686888016,-6.370287941898754,Glypican-2,GPC2,GPC2,Protein
C1QA.C1QB.C1QC.2753.2.2,-0.038157675987342383,13.129365279361428,-0.22189143014066368,0.8255104541093271,0.9325998686888016,-6.370353888911651,Complement C1q subcomponent,C1q,C1QA C1QB  C1QC,Protein
IL2RG.2634.2.2,0.025350940335315073,8.227502208796986,0.22020066880043793,0.8268180823573503,0.933048902735206,-6.370725899408765,Cytokine receptor common subunit gamma,IL-2 sRg,IL2RG,Protein
JAG2.5093.47.3,0.03467291099150483,6.203024033467,0.21949325460848743,0.8273653418201186,0.933048902735206,-6.37088070625818,Protein jagged-2,JAG2,JAG2,Protein
FN1.3435.53.2,0.012461032154767147,16.009303353636554,0.21842085224799487,0.8281951238807407,0.933048902735206,-6.371114437582832,Fibronectin Fragment 4,FN1.4,FN1,Protein
APOE.5312.49.3,-0.012250878642988423,17.24440175418854,-0.2164921778993138,0.8296879549674638,0.9333102316357698,-6.371531920516383,Apolipoprotein E (isoform E2),Apo E2,APOE,Protein
KIR2DL4.5095.21.3,-0.02626935014848844,7.393663233329008,-0.21280079125708087,0.832546934030639,0.9357258275643506,-6.372320660781976,Killer cell immunoglobulin-like receptor 2DL4,KI2L4,KIR2DL4,Protein
CDK2.CCNA2.3357.67.2,0.035309025221148704,6.167321166032441,0.21116892049665437,0.8338115531963751,0.9360254732053508,-6.372665029571943,Cyclin-dependent kinase 2:Cyclin-A2 complex,CDK2/cyclin A,CDK2 CCNA2,Protein
CXCL6.3495.15.2,-0.03466738336263884,8.238804673521518,-0.21061985563502755,0.8342371517845408,0.9360254732053508,-6.372780302394964,C-X-C motif chemokine 6,GCP-2,CXCL6,Protein
PSMA6.3860.7.2,-0.017815976433121095,6.968982298028858,-0.20539909385863936,0.8382864384422579,0.9397669791573479,-6.373861408793838,Proteasome subunit alpha type-6,PSA6,PSMA6,Protein
MAP2K4.5242.37.3,0.024838719983386052,13.242788110575116,0.20371637591109054,0.839592527889497,0.9404294498932612,-6.374204093223974,Dual specificity mitogen-activated protein kinase kinase 4,MP2K4,MAP2K4,Protein
TYK2.5260.80.3,-0.02174825490326512,9.908999174272596,-0.19829612061576826,0.8438027112642961,0.9431745988224579,-6.375288799556501,Non-receptor tyrosine-protein kinase TYK2,TYK2,TYK2,Protein
CSF3.4840.73.1,-0.016948236056879597,7.9403413358819,-0.1978450002565857,0.8441533296008433,0.9431745988224579,-6.375377762300922,Granulocyte colony-stimulating factor,G-CSF,CSF3,Protein
MED1.5470.69.2,0.012957687888242697,14.861575649836334,0.19779131197149807,0.8441950591741696,0.9431745988224579,-6.3753883363809445,Mediator of RNA polymerase II transcription subunit 1,MED-1,MED1,Protein
EFNA5.2615.60.2,0.013134948906955459,9.449148933582709,0.19336921253903228,0.8476337114593165,0.9457101339164933,-6.376249449188869,Ephrin-A5,Ephrin-A5,EFNA5,Protein
PTPN6.4318.12.3,-0.018757813648612436,8.533494579059202,-0.1928958503573782,0.8480019804559465,0.9457101339164933,-6.376340475304076,Tyrosine-protein phosphatase non-receptor type 6,PTP-1C,PTPN6,Protein
CGA.TSHB.3521.16.2,-0.04217927129782141,8.613943471922923,-0.19209896789718814,0.8486220213090967,0.9457101339164933,-6.376493210406786,Thyroid Stimulating Hormone,TSH,CGA TSHB,Protein
HNRNPAB.4450.26.2,-0.015701535460503454,7.767495902464181,-0.19025997568109126,0.8500532804863681,0.9465030176457021,-6.376843273556482,Heterogeneous nuclear ribonucleoprotein A/B,hnRNP A/B,HNRNPAB,Protein
ADRBK1.3347.9.2,0.027830348795256914,7.9716805261667,0.1873551284559516,0.8523151208776736,0.9482185989459736,-6.37738938060897,beta-adrenergic receptor kinase 1,BARK1,ADRBK1,Protein
FGF4.4123.60.2,-0.02219811844283975,5.423961244507041,-0.18624929961038555,0.8531764996093316,0.9482725486477624,-6.377595070689678,Fibroblast growth factor 4,FGF-4,FGF4,Protein
TNFRSF18.5526.53.3,0.034570338256022966,8.06900360194265,0.18524732533001192,0.8539571383342375,0.9482725486477624,-6.377780393627481,Tumor necrosis factor receptor superfamily member 18,GITR,TNFRSF18,Protein
NID1.3213.65.2,0.014539365102441144,9.778392636951548,0.18451604428958152,0.8545269734962726,0.9482725486477624,-6.3779150197869345,Nidogen-1,Nidogen,NID1,Protein
CD93.14136.234.3,-0.010939688059165733,10.496352265569103,-0.1823883569007658,0.8561853751799589,0.9488253763530303,-6.378303695824565,Complement component C1q receptor,C1QR1,CD93,Protein
ICAM3.2649.77.2,0.015004361472618095,7.22427591305561,0.18118058719266739,0.8571270512012201,0.9488253763530303,-6.378522323246,Intercellular adhesion molecule 3,sICAM-3,ICAM3,Protein
S100A4.14116.129.3,0.023258308758774392,8.873030149702245,0.1811001557185356,0.8571897696634221,0.9488253763530303,-6.378536831246732,Protein S100-A4,S100A4,S100A4,Protein
F5.4906.35.1,0.015544521503858206,15.188523722220502,0.17951520394094012,0.8584258659241853,0.9488720253751018,-6.378821408289435,Coagulation Factor V,Coagulation Factor V,F5,Protein
MMP16.5268.49.3,-0.042394315970377607,7.980351633909646,-0.17919573132536912,0.858675064788115,0.9488720253751018,-6.378878466954644,Matrix metalloproteinase-16,MMP-16,MMP16,Protein
TYMS.5035.7.1,0.043162741508295785,6.93104032461324,0.1753984156609655,0.8616382041481038,0.9500653706960729,-6.379548906522768,Thymidylate synthase,TS,TYMS,Protein
CTSZ.4971.1.1,0.016372321891901367,9.917860787665497,0.17441090454487537,0.8624091163922455,0.9500653706960729,-6.379720908734213,Cathepsin Z,CATZ,CTSZ,Protein
BAD.5870.23.2,-0.022732473405172805,9.173130008030414,-0.1724484146168263,0.8639415602263736,0.9500653706960729,-6.380059852068665,Bcl2-associated agonist of cell death,BAD,BAD,Protein
PPID.5202.4.3,0.03457551509097412,5.022168447162747,0.17139537235450714,0.864764065611063,0.9500653706960729,-6.380240145124809,Peptidyl-prolyl cis-trans isomerase D,PPID,PPID,Protein
LYVE1.3206.4.2,-0.01769232533249264,5.1806977464832675,-0.1710795440290452,0.8650107810137191,0.9500653706960729,-6.380294003648533,Lymphatic vessel endothelial hyaluronic acid receptor 1,LYVE1,LYVE1,Protein
HPX.2768.56.2,-0.04198476157755644,7.340351909329724,-0.16968705458121663,0.8660987134936075,0.9500653706960729,-6.380530283522075,Hemopexin,Hemopexin,HPX,Protein
IFNGR2.9180.6.3,-0.014533464493767589,6.671568218389387,-0.16790739539519092,0.8674895191807614,0.9500653706960729,-6.38082945200506,Interferon gamma receptor 2,INGR2,IFNGR2,Protein
